PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,Name-additional,MVP
466,427,58,100,19,2,10,49,12,4,36,89,0.234,0.295,0.358,0.653,85.0,153.0,3,1,1,1,0,stottbr01,0
98,91,11,23,4,1,3,11,0,0,5,29,0.253,0.306,0.418,0.724,106.0,38.0,3,2,0,0,0,stoweky01,0
59,59,6,18,1,1,0,2,3,2,0,8,0.305,0.305,0.356,0.661,91.0,21.0,1,0,0,0,0,gordode01,0
596,535,72,118,22,3,0,32,21,1,54,87,0.221,0.291,0.273,0.564,65.0,146.0,4,1,2,4,0,strawmy01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,strichu01,0
121,106,19,28,4,1,5,16,2,0,14,30,0.264,0.35,0.462,0.812,129.0,49.0,2,0,1,0,0,stubbga01,0
629,543,76,128,24,2,31,87,0,0,73,196,0.236,0.332,0.459,0.791,129.0,249.0,12,8,0,5,0,suareeu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,sulseco01,0
372,326,45,66,11,0,19,38,4,2,41,114,0.202,0.298,0.411,0.709,99.0,134.0,5,4,0,1,1,suwinja01,0
159,139,10,25,4,0,4,15,0,0,15,29,0.18,0.266,0.295,0.561,59.0,41.0,3,2,1,2,0,suzukku01,0
446,397,54,104,22,2,14,46,9,5,42,110,0.262,0.336,0.433,0.77,113.0,172.0,8,4,0,3,3,suzukse01,0
9,9,0,1,0,0,0,0,0,0,0,4,0.111,0.111,0.111,0.222,-36.0,1.0,0,0,0,0,0,swaggtr01,0
696,640,99,177,32,1,25,96,18,7,49,182,0.277,0.329,0.447,0.776,114.0,286.0,12,3,0,4,0,swansda01,0
433,411,47,109,20,3,7,52,8,2,16,81,0.265,0.292,0.38,0.672,92.0,156.0,12,0,3,1,0,tapiara01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,tatedi01,0
341,314,39,82,14,2,5,34,11,5,21,88,0.261,0.309,0.366,0.675,92.0,115.0,2,2,1,3,0,taverle01,0
454,402,45,89,25,3,10,43,10,1,44,160,0.221,0.304,0.373,0.677,89.0,150.0,4,5,0,3,2,tayloch03,0
456,414,49,105,10,3,9,43,4,2,35,109,0.254,0.313,0.357,0.67,90.0,148.0,6,2,2,3,0,taylomi02,0
405,373,49,87,21,3,17,51,3,2,22,102,0.233,0.286,0.442,0.729,102.0,165.0,11,7,0,3,0,tayloty01,0
599,529,67,116,23,0,35,89,2,1,62,121,0.219,0.306,0.461,0.767,113.0,244.0,20,5,0,3,9,tellero01,0
81,69,9,15,1,0,2,8,1,0,11,24,0.217,0.321,0.319,0.64,83.0,22.0,2,0,0,1,1,thaisma01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,thielca01,0
411,381,45,88,17,1,8,39,4,3,22,74,0.231,0.275,0.344,0.619,75.0,131.0,6,3,0,5,0,thomaal01,0
32,30,1,8,0,0,0,0,0,0,2,12,0.267,0.313,0.267,0.579,74.0,8.0,0,0,0,0,0,thomaco01,0
14,11,1,1,0,0,0,0,0,0,2,6,0.091,0.286,0.091,0.377,14.0,1.0,0,1,0,0,0,thomadi01,0
548,498,62,120,26,2,17,52,8,4,41,132,0.241,0.301,0.404,0.705,102.0,201.0,8,4,0,5,0,thomala02,0
181,170,18,45,5,0,1,9,18,3,7,56,0.265,0.302,0.312,0.613,76.0,53.0,2,2,2,0,0,thompbu01,0
255,219,36,56,14,1,13,41,4,1,32,93,0.256,0.353,0.507,0.86,138.0,111.0,2,2,0,2,0,thomptr01,0
16,14,1,1,0,0,0,2,0,1,2,7,0.071,0.188,0.071,0.259,-20.0,1.0,0,0,0,0,0,thomptr01,0
239,205,35,55,14,1,13,39,4,0,30,86,0.268,0.364,0.537,0.901,149.0,110.0,2,2,0,2,0,thomptr01,0
120,111,10,24,8,2,2,12,1,1,9,44,0.216,0.275,0.378,0.653,74.0,42.0,2,0,0,0,0,toglimi01,0
1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,tomka01,0
404,360,38,73,16,1,8,28,0,1,37,99,0.203,0.285,0.319,0.604,74.0,115.0,12,5,0,2,0,torkesp01,0
352,324,36,60,13,1,10,35,2,0,22,65,0.185,0.239,0.324,0.563,63.0,105.0,4,2,0,4,1,toroab01,0
166,151,13,34,2,0,3,15,0,0,12,50,0.225,0.283,0.298,0.581,71.0,45.0,5,1,0,2,0,torrelu01,0
572,526,73,135,28,1,24,76,10,5,39,129,0.257,0.31,0.451,0.761,113.0,237.0,12,3,1,3,2,torregl01,0
35,33,2,7,1,0,1,2,0,0,2,9,0.212,0.257,0.333,0.59,58.0,11.0,0,0,0,0,0,tovarez01,0
117,102,15,20,9,0,4,10,2,1,13,33,0.196,0.284,0.402,0.686,99.0,41.0,2,0,1,1,0,trammta01,0
125,118,15,32,6,0,4,17,1,2,5,31,0.271,0.312,0.424,0.736,96.0,50.0,3,2,0,0,0,trejoal01,0
353,335,39,83,12,1,11,43,2,1,15,62,0.248,0.283,0.388,0.671,89.0,130.0,5,2,0,1,0,trevijo01,0
4,4,0,3,2,0,0,3,0,0,0,0,0.75,0.75,1.25,2.0,444.0,5.0,0,0,0,0,0,trompch01,0
499,438,85,124,28,2,40,80,1,0,54,139,0.283,0.369,0.63,0.999,176.0,276.0,6,6,0,1,8,troutmi01,0
193,170,11,29,4,0,2,19,0,0,19,50,0.171,0.249,0.229,0.478,37.0,39.0,3,0,0,4,0,tsutsyo01,0
63,63,3,11,1,1,0,2,1,0,0,25,0.175,0.175,0.222,0.397,12.0,14.0,1,0,0,0,0,tuckeco01,0
609,544,71,140,28,1,30,107,25,4,59,95,0.257,0.33,0.478,0.808,129.0,260.0,11,1,0,2,4,tuckeky01,0
532,468,61,130,36,0,13,81,3,0,50,89,0.278,0.35,0.438,0.788,120.0,205.0,13,6,0,8,1,turneju01,0
708,652,101,194,39,4,21,100,27,3,45,131,0.298,0.343,0.466,0.809,124.0,304.0,9,3,0,6,1,turnetr01,0
57,48,2,6,1,0,1,3,0,0,6,23,0.125,0.263,0.208,0.471,41.0,10.0,1,3,0,0,0,uptonju01,0
472,406,54,97,17,1,16,47,1,2,50,99,0.239,0.335,0.404,0.739,108.0,164.0,9,11,0,5,0,uriaslu01,0
445,403,50,100,17,1,16,51,1,0,30,98,0.248,0.305,0.414,0.72,105.0,167.0,7,5,3,4,1,uriasra01,0
551,501,61,143,27,3,13,64,1,0,41,96,0.285,0.338,0.429,0.767,119.0,215.0,21,2,0,7,2,urshegi01,0
192,171,15,32,5,2,3,14,4,0,19,45,0.187,0.266,0.292,0.558,59.0,50.0,3,0,0,2,0,vanmejo01,0
222,209,19,55,13,1,4,23,3,1,8,23,0.263,0.299,0.392,0.691,97.0,82.0,6,3,1,1,0,vargail01,0
26,23,4,3,0,1,1,4,0,0,3,2,0.13,0.231,0.348,0.579,59.0,8.0,1,0,0,0,0,vargail01,0
196,186,15,52,13,0,3,19,3,1,5,21,0.28,0.308,0.398,0.706,102.0,74.0,5,3,1,1,0,vargail01,0
50,47,4,8,1,0,1,8,1,0,2,13,0.17,0.2,0.255,0.455,27.0,12.0,0,0,0,1,0,vargami01,0
592,531,79,125,23,3,27,74,16,6,46,145,0.235,0.302,0.443,0.745,108.0,235.0,8,7,2,5,0,varshda01,0
555,510,60,138,28,1,17,76,0,0,31,96,0.271,0.321,0.429,0.75,111.0,219.0,13,9,0,5,0,vaughan01,0
103,89,14,23,2,1,1,12,0,1,12,19,0.258,0.34,0.337,0.677,97.0,30.0,2,0,0,2,0,vavrate01,0
426,398,41,109,23,0,9,52,1,4,22,69,0.274,0.315,0.399,0.714,99.0,159.0,10,3,0,3,0,vazquch01,0
318,294,33,83,20,0,8,42,1,2,18,51,0.282,0.327,0.432,0.759,109.0,127.0,7,3,0,3,0,vazquch01,0
108,104,8,26,3,0,1,10,0,2,4,18,0.25,0.278,0.308,0.585,68.0,32.0,3,0,0,0,0,vazquch01,0
349,322,37,63,8,0,9,28,17,1,15,119,0.196,0.236,0.304,0.54,52.0,98.0,3,3,6,3,0,velazan01,0
206,185,20,38,7,3,6,26,5,2,19,65,0.205,0.286,0.373,0.659,83.0,69.0,5,2,0,0,0,velazne01,0
644,593,75,166,39,1,11,74,1,3,42,86,0.28,0.328,0.405,0.732,102.0,240.0,14,3,0,6,2,verdual01,0
41,36,3,6,1,0,1,3,0,0,5,12,0.167,0.268,0.278,0.546,58.0,10.0,1,0,0,0,0,vientma01,0
357,325,41,80,12,2,6,32,7,4,23,70,0.246,0.297,0.351,0.648,84.0,114.0,7,3,0,6,0,vierlma01,0
181,156,21,36,6,1,9,24,0,1,18,58,0.231,0.331,0.455,0.787,122.0,71.0,4,6,0,1,0,villada01,0
220,202,25,42,6,2,3,18,7,0,15,59,0.208,0.26,0.302,0.562,57.0,61.0,4,0,1,2,0,villajo01,0
166,153,19,34,6,2,2,15,6,0,11,42,0.222,0.271,0.327,0.598,66.0,50.0,3,0,0,2,0,villajo01,0
54,49,6,8,0,0,1,3,1,0,4,17,0.163,0.226,0.224,0.451,29.0,11.0,1,0,1,0,0,villajo01,0
75,63,10,10,1,0,2,5,0,0,11,29,0.159,0.28,0.27,0.55,58.0,17.0,0,0,0,1,0,vilorme01,0
461,386,47,92,19,1,18,59,0,0,73,114,0.238,0.36,0.433,0.793,126.0,167.0,11,1,0,1,2,vogelda01,0
278,237,29,54,10,1,12,34,0,0,40,67,0.228,0.338,0.43,0.769,117.0,102.0,8,0,0,1,1,vogelda01,0
183,149,18,38,9,0,6,25,0,0,33,47,0.255,0.393,0.436,0.83,139.0,65.0,3,1,0,0,1,vogelda01,0
191,168,18,27,4,1,7,23,1,0,17,46,0.161,0.241,0.321,0.562,64.0,54.0,4,2,0,4,0,vogtst01,0
568,500,55,113,22,0,22,69,1,1,55,179,0.226,0.308,0.402,0.71,104.0,201.0,9,7,0,6,1,voitlu01,0
344,298,38,67,18,0,13,48,1,1,39,110,0.225,0.317,0.416,0.733,111.0,124.0,5,3,0,4,1,voitlu01,0
224,202,17,46,4,0,9,21,0,0,16,69,0.228,0.295,0.381,0.676,94.0,77.0,4,4,0,2,0,voitlu01,0
111,98,14,26,6,1,4,12,1,1,10,29,0.265,0.342,0.469,0.812,129.0,46.0,3,2,0,1,1,vosleja01,0
376,322,31,66,18,1,11,41,0,0,44,97,0.205,0.319,0.37,0.689,89.0,119.0,8,10,0,0,0,vottojo01,0
251,217,29,45,7,1,8,26,1,0,26,51,0.207,0.305,0.359,0.665,89.0,78.0,0,5,2,1,0,wadela01,0
163,147,22,32,5,0,1,8,8,5,10,33,0.218,0.272,0.272,0.544,55.0,40.0,3,1,5,0,0,wadety01,0
667,583,84,141,25,2,36,94,2,2,69,131,0.242,0.327,0.477,0.804,125.0,278.0,15,8,0,7,2,walkech02,0
16,14,1,1,0,0,1,1,0,0,2,4,0.071,0.188,0.286,0.473,32.0,4.0,0,0,0,0,0,walkest01,0
40,35,3,5,1,0,1,4,0,0,4,9,0.143,0.231,0.257,0.488,38.0,9.0,1,0,1,0,0,wallach01,0
65,57,4,13,3,0,2,10,1,0,6,25,0.228,0.323,0.386,0.709,103.0,22.0,0,2,0,0,1,wallnma01,0
466,407,53,70,18,2,8,33,10,3,52,120,0.172,0.268,0.285,0.553,62.0,116.0,6,2,2,2,0,wallsta01,0
454,423,41,91,18,2,15,44,2,1,27,138,0.215,0.269,0.374,0.642,80.0,158.0,6,4,0,0,4,walshja01,0
78,76,9,12,8,0,1,8,0,0,1,16,0.158,0.179,0.303,0.482,34.0,23.0,1,1,0,0,0,waltodo01,0
0,0,1,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,waltodo01,0
78,76,8,12,8,0,1,8,0,0,1,16,0.158,0.179,0.303,0.482,34.0,23.0,1,1,0,0,0,waltodo01,0
564,495,73,139,22,2,23,65,5,3,60,120,0.281,0.36,0.473,0.833,134.0,234.0,5,4,0,5,0,wardta01,0
109,96,14,23,6,1,5,18,0,0,12,40,0.24,0.324,0.479,0.803,124.0,46.0,1,0,0,0,0,waterdr01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,weavelu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,weavelu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,wendejb01,0
371,347,27,90,24,1,3,32,12,3,15,50,0.259,0.297,0.36,0.658,85.0,125.0,7,5,1,3,0,wendljo01,0
117,105,16,21,2,0,3,10,12,1,11,41,0.2,0.274,0.305,0.578,65.0,32.0,0,0,0,1,0,whiteel04,0
11,11,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,whiteaa01,0
136,127,21,30,5,1,1,6,11,4,9,44,0.236,0.287,0.315,0.602,71.0,40.0,1,0,0,0,1,willilu01,0
12,12,1,3,1,0,0,3,0,0,0,4,0.25,0.25,0.333,0.583,65.0,4.0,0,0,0,0,0,willilu01,0
124,115,20,27,4,1,1,3,11,4,9,40,0.235,0.29,0.313,0.603,71.0,36.0,1,0,0,0,1,willilu01,0
0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.0,0,0,0,0,0,willitr01,0
6,5,1,1,0,0,0,0,0,0,1,4,0.2,0.333,0.2,0.533,62.0,1.0,0,0,0,0,0,wilsoma02,0
547,456,51,100,15,0,14,53,0,0,84,103,0.219,0.344,0.344,0.688,103.0,157.0,8,4,0,3,1,winkeje01,0
534,469,67,97,28,0,25,66,8,4,53,183,0.207,0.298,0.426,0.725,100.0,200.0,8,9,1,2,1,wisdopa01,0
632,591,82,150,31,6,20,80,30,7,30,135,0.254,0.294,0.428,0.722,102.0,253.0,12,6,0,5,2,wittbo02,0
4,4,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,-100.0,0.0,0,0,0,0,0,wolteto01,0
56,48,8,9,3,0,1,7,0,0,5,16,0.188,0.273,0.313,0.585,63.0,15.0,0,1,1,1,0,wongco01,0
497,430,65,108,24,4,15,47,17,6,46,88,0.251,0.339,0.43,0.77,116.0,185.0,5,14,2,5,2,wongko01,0
177,162,14,42,7,0,3,21,0,0,10,38,0.259,0.313,0.358,0.671,91.0,58.0,9,3,1,1,0,wynnsau01,0
558,485,73,104,31,2,17,57,5,1,61,141,0.214,0.305,0.392,0.697,97.0,190.0,3,5,1,6,0,yastrmi01,0
671,575,99,145,25,4,14,57,19,3,88,162,0.252,0.355,0.383,0.738,109.0,220.0,9,5,1,2,5,yelicch01,0
274,253,27,64,13,0,12,30,0,0,16,61,0.253,0.296,0.447,0.742,109.0,113.0,6,1,0,4,0,yepezju01,0
22,19,2,5,2,0,0,0,1,0,3,7,0.263,0.364,0.368,0.732,106.0,7.0,0,0,0,0,0,youngja02,0
205,178,22,48,14,0,2,21,0,0,19,64,0.27,0.347,0.382,0.729,108.0,68.0,1,3,3,2,0,zavalse01,0
117,105,18,13,5,0,2,5,3,2,5,45,0.124,0.207,0.229,0.435,25.0,24.0,0,6,1,0,0,zimmebr01,0
101,89,14,9,4,0,2,5,3,2,5,41,0.101,0.2,0.213,0.413,20.0,19.0,0,6,1,0,0,zimmebr01,0
87,76,11,8,4,0,2,3,2,1,5,33,0.105,0.209,0.237,0.446,29.0,18.0,0,5,1,0,0,zimmebr01,0
16,16,4,4,1,0,0,0,0,0,0,4,0.25,0.25,0.313,0.563,59.0,5.0,0,0,0,0,0,zimmebr01,0
14,13,3,1,0,0,0,2,1,1,0,8,0.077,0.143,0.077,0.22,-34.0,1.0,0,1,0,0,0,zimmebr01,0
123,115,7,17,3,0,5,16,0,0,6,46,0.148,0.195,0.304,0.499,43.0,35.0,2,1,0,1,0,zuninmi01,0
